TRC 2024-07-10 03:36:25.758+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=8 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=0 first=true remainder=8 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=1 len=8 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=8 consumed=1 first=true remainder=7 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=7 consumed=8 len=8 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=8 len=8 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.758+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:668e01b907b4544ed6c05b36 ms=/noise
TRC 2024-07-10 03:36:25.758+00:00 found handler                              topics="libp2p multistream" tid=1 file=multistream.nim:170 conn=:668e01b907b4544ed6c05b36 protocol=/noise
TRC 2024-07-10 03:36:25.758+00:00 Sending data to remote                     topics="websock ws-session" tid=1 file=session.nim:119 opcode=Binary masked=false dataSize=8
TRC 2024-07-10 03:36:25.758+00:00 Securing connection                        topics="libp2p upgrade" tid=1 file=upgrade.nim:64 conn=:668e01b907b4544ed6c05b36 codec=/noise
TRC 2024-07-10 03:36:25.758+00:00 Starting Noise handshake                   topics="libp2p noise" tid=1 file=noise.nim:521 conn=:668e01b907b4544ed6c05b36 initiator=false
TRC 2024-07-10 03:36:25.758+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=f3d15e6108ed...2e0958dc002d
TRC 2024-07-10 03:36:25.758+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
TRC 2024-07-10 03:36:25.759+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=34 fin=true mask=true opcode=Binary
TRC 2024-07-10 03:36:25.759+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=34 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=0 first=true remainder=34 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=2 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 readFrame                                  topics="libp2p noise" tid=1 file=noise.nim:312 sconn=:668e01b907b4544ed6c05b36 size=32
TRC 2024-07-10 03:36:25.759+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=2 len=34 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=34 consumed=2 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=32 consumed=34 len=34 first=true remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 Read all frames, breaking                  topics="libp2p wstransport" tid=1 file=session.nim:437 consumed=34 len=34 first=false remainder=0 fin=true opcode=Binary masked=true
TRC 2024-07-10 03:36:25.759+00:00 noise read e                               topics="libp2p noise" tid=1 file=noise.nim:277 size=32
TRC 2024-07-10 03:36:25.759+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=d91a93b29aad...9c67f89d8feb
TRC 2024-07-10 03:36:25.759+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=a87041464dab...b785bfae7034
TRC 2024-07-10 03:36:25.759+00:00 noise write e                              topics="libp2p noise" tid=1 file=noise.nim:237
TRC 2024-07-10 03:36:25.759+00:00 mixHash                                    topics="libp2p noise" tid=1 file=noise.nim:198 hash=74607d639486...42f78e686fa5
