INF 2024-07-15 13:16:25.646+00:00 DNS: discoverable ENR                      topics="waku node" tid=1 file=waku_node.nim:1253 enr=enr:-LO4QDr6Xg6SsITHHrJIwm_3-b2J1ad0JppfgVSGCkhVRcqiYgzQJGVMgX0b2pZGhQZ_Jb1VsGEc9i5Ksk22Y2QRwSMBgmlkgnY0gmlwhKwScDSKbXVsdGlhZGRyc4wACgSsEnA0Bo273QOCcnOFAAMBAACJc2VjcDI1NmsxoQM3Tqpf5eFn4Jztm4gB0Y0JVSJyxyZsW8QR-QU5DZb-PYN0Y3CCjbqDdWRwgo28hXdha3UyCQ
INF 2024-07-15 13:16:25.646+00:00 Node started successfully                  topics="waku node" tid=1 file=waku_node.nim:1292
TRC 2024-07-15 13:16:25.646+00:00 Starting relay connectivity loop           topics="waku node peer_manager" tid=1 file=peer_manager.nim:957
TRC 2024-07-15 13:16:25.646+00:00 Starting prune peerstore loop              topics="waku node peer_manager" tid=1 file=peer_manager.nim:950
INF 2024-07-15 13:16:25.646+00:00 Relay peer connections                     topics="waku node peer_manager" tid=1 file=peer_manager.nim:976 inRelayConns=0/27 outRelayConns=0/13 totalConnections=0/50 notConnectedPeers=0 outsideBackoffPeers=0
DBG 2024-07-15 13:16:25.646+00:00 peer filtering updated                     topics="waku discv5" tid=1 file=waku_discv5.nim:62
INF 2024-07-15 13:16:25.646+00:00 Starting discovery v5 service              topics="waku discv5" tid=1 file=waku_discv5.nim:297
DBG 2024-07-15 13:16:25.646+00:00 start listening on udp port                topics="waku discv5" tid=1 file=waku_discv5.nim:299 address=0.0.0.0 port=36284
TRC 2024-07-15 13:16:25.646+00:00 start discv5 service                       topics="waku discv5" tid=1 file=waku_discv5.nim:307
INF 2024-07-15 13:16:25.647+00:00 Starting discovery v5 search               topics="waku discv5" tid=1 file=waku_discv5.nim:222
TRC 2024-07-15 13:16:25.647+00:00 running discv5 discovery loop              topics="waku discv5" tid=1 file=waku_discv5.nim:225
TRC 2024-07-15 13:16:25.647+00:00 discv5 discovered peers                    topics="waku discv5" tid=1 file=waku_discv5.nim:240 num_discovered_peers=0 peers=@[]
TRC 2024-07-15 13:16:25.647+00:00 discv5 discarded wrong records             topics="waku discv5" tid=1 file=waku_discv5.nim:244 wrong_records=@[]
DBG 2024-07-15 13:16:25.647+00:00 Successfully started discovery v5 service  topics="waku discv5" tid=1 file=waku_discv5.nim:313
INF 2024-07-15 13:16:25.647+00:00 Discv5: discoverable ENR                   topics="waku discv5" tid=1 file=waku_discv5.nim:314 enr=enr:-LO4QDr6Xg6SsITHHrJIwm_3-b2J1ad0JppfgVSGCkhVRcqiYgzQJGVMgX0b2pZGhQZ_Jb1VsGEc9i5Ksk22Y2QRwSMBgmlkgnY0gmlwhKwScDSKbXVsdGlhZGRyc4wACgSsEnA0Bo273QOCcnOFAAMBAACJc2VjcDI1NmsxoQM3Tqpf5eFn4Jztm4gB0Y0JVSJyxyZsW8QR-QU5DZb-PYN0Y3CCjbqDdWRwgo28hXdha3UyCQ
INF 2024-07-15 13:16:25.647+00:00 REST services are installed                tid=1 file=builder.nim:191
INF 2024-07-15 13:16:25.647+00:00 Starting metrics HTTP server               topics="waku node metrics" tid=1 file=waku_metrics.nim:59 serverIp=0.0.0.0 serverPort=36285
INF 2024-07-15 13:16:25.647+00:00 Metrics HTTP server started                topics="waku node metrics" tid=1 file=waku_metrics.nim:69 serverIp=0.0.0.0 serverPort=36285
DBG 2024-07-15 13:16:25.647+00:00 Setting up shutdown hooks                  topics="wakunode main" tid=1 file=wakunode2.nim:91
INF 2024-07-15 13:16:25.647+00:00 Node setup complete                        topics="wakunode main" tid=1 file=wakunode2.nim:132
TRC 2024-07-15 13:16:26.646+00:00 running heartbeat                          topics="libp2p gossipsub" tid=1 file=behavior.nim:775 instance=140661183893584
TRC 2024-07-15 13:16:26.646+00:00 getting gossip peers (iHave)               topics="libp2p gossipsub" tid=1 file=behavior.nim:647 ntopics=0
DBG 2024-07-15 13:16:26.879+00:00 Received request                           tid=1 file=serverprivate.nim:141 peer=172.17.0.1:35320 meth=GET uri=/health
DBG 2024-07-15 13:16:26.879+00:00 Serving API request                        tid=1 file=serverprivate.nim:202 peer=172.17.0.1:35320 meth=GET uri=/health path_params=[] query_params=[] content_body=(None)
DBG 2024-07-15 13:16:26.879+00:00 Received response from handler             tid=1 file=serverprivate.nim:297 status=200 meth=GET peer=172.17.0.1:35320 uri=/health content_type=application/json content_size=43
DBG 2024-07-15 13:16:26.881+00:00 Received request                           tid=1 file=serverprivate.nim:141 peer=172.17.0.1:35330 meth=GET uri=/debug/v1/info
DBG 2024-07-15 13:16:26.881+00:00 Serving API request                        tid=1 file=serverprivate.nim:202 peer=172.17.0.1:35330 meth=GET uri=/debug/v1/info path_params=[] query_params=[] content_body=(None)
DBG 2024-07-15 13:16:26.881+00:00 Received response from handler             tid=1 file=serverprivate.nim:297 status=200 meth=GET peer=172.17.0.1:35330 uri=/debug/v1/info content_type=application/json content_size=460
